timestamp,content
2025-02-13T20:57:40.000Z,"ok, not the lowest since, but same level as mid November. Completely against the notion that we had a strong dollar recently. More to fall in my view."
2025-02-13T20:40:51.000Z,"No one’s talking about this, but the dollar just hit its lowest level since mid-November.

Ironically, maintaining the dollar’s role as a reserve currency almost depends on weakening it.

As Bessent put it best:

Keeping the USD as the world’s reserve currency and devaluing it"
2025-02-13T20:17:43.000Z,"Very cool, Larry! LFG!"
2025-02-13T14:22:39.000Z,Hmmm…. Probably nothing 
2025-02-12T21:20:56.000Z,"The gold-to-oil ratio just hit its highest level ever on the monthly chart—excluding the COVID spike.

Who benefits the most from this?

Mining companies.

This directly impacts their margins, which are expanding significantly as metal prices climb.

Gold is up nearly $1,000/oz"
2025-02-12T16:33:00.000Z,"A major disconnect between fundamentals and price is unfolding:

Annual earnings estimates for the Nasdaq are down over 10%, yet the index is still near all-time highs.

Meanwhile, inflation’s growth rate just hit a two-year high — classic stagflation.

Something has to give in"
2025-02-12T21:20:56.000Z,"The gold-to-oil ratio just hit its highest level ever on the monthly chart—excluding the COVID spike.

Who benefits the most from this?

Mining companies.

This directly impacts their margins, which are expanding significantly as metal prices climb.

Gold is up nearly $1,000/oz"
2025-02-12T16:33:00.000Z,"A major disconnect between fundamentals and price is unfolding:

Annual earnings estimates for the Nasdaq are down over 10%, yet the index is still near all-time highs.

Meanwhile, inflation’s growth rate just hit a two-year high — classic stagflation.

Something has to give in"
2025-02-11T18:29:15.000Z,"What sets this gold rally apart from previous ones is the rare convergence of demand from both Eastern and Western economies—an uncommon occurrence in modern financial history.

Notably, the GLD ETF is seeing significant asset growth, now just 3% below its all-time high.

While"
2025-02-10T15:01:43.000Z,indeed
2025-02-10T14:46:52.000Z,Gold has nearly doubled in value since The Wall Street Journal declared that the metal had lost its reserve status in September 2022.
2025-02-09T03:52:50.000Z,"After another pivotal week for gold, it's worth emphasizing that mining companies are also undergoing significant fundamental improvements.
 
Cash flow per share is rising rapidly, now reaching its highest level in 13 years.
 
This trend in the mining sector bears a resemblance"
2025-02-11T18:29:15.000Z,"What sets this gold rally apart from previous ones is the rare convergence of demand from both Eastern and Western economies—an uncommon occurrence in modern financial history.

Notably, the GLD ETF is seeing significant asset growth, now just 3% below its all-time high.

While"
2025-02-10T15:01:43.000Z,indeed
2025-02-10T14:46:52.000Z,Gold has nearly doubled in value since The Wall Street Journal declared that the metal had lost its reserve status in September 2022.
2025-02-09T03:52:50.000Z,"After another pivotal week for gold, it's worth emphasizing that mining companies are also undergoing significant fundamental improvements.
 
Cash flow per share is rising rapidly, now reaching its highest level in 13 years.
 
This trend in the mining sector bears a resemblance"
2025-02-08T03:50:51.000Z,Congrats Larry!!!
2025-02-08T00:10:30.000Z,"Very significant breakout in copper prices this week. 
 
In my view, this is an important reminder that we are witnessing an inflection point in global copper demand as onshoring intensifies across nations, alongside the AI arms race and re-industrialization."
2025-02-07T20:26:29.000Z,Gold.
2025-02-07T19:26:59.000Z,My macro presentation starts now 
2025-02-07T19:07:31.000Z,"Crescat's Live Market Call - February 7th, 2025 Commentary"
2025-02-08T00:10:30.000Z,"Very significant breakout in copper prices this week. 
 
In my view, this is an important reminder that we are witnessing an inflection point in global copper demand as onshoring intensifies across nations, alongside the AI arms race and re-industrialization."
2025-02-07T20:26:29.000Z,Gold.
2025-02-07T19:26:59.000Z,My macro presentation starts now 
2025-02-07T19:07:31.000Z,"Crescat's Live Market Call - February 7th, 2025 Commentary"
2025-02-07T03:35:03.000Z,"Meanwhile:
 
India's gold imports have reached their highest level in over a decade.
 
The FOMO is real."
2025-02-06T04:32:51.000Z,"As gold miners start to move, it's important to put into perspective where we are in terms of valuations relative to history. 
 
Based on price-to-net asset value metrics, these companies are currently at their most undervalued levels in four decades.
 
Let the bull market begin."
2025-02-05T20:42:15.000Z,Didn't take long. Copper is breaking out today.
2025-02-06T04:32:51.000Z,"As gold miners start to move, it's important to put into perspective where we are in terms of valuations relative to history. 
 
Based on price-to-net asset value metrics, these companies are currently at their most undervalued levels in four decades.
 
Let the bull market begin."
2025-02-05T20:42:15.000Z,Didn't take long. Copper is breaking out today.
2025-02-05T15:21:12.000Z,"There has been significant rotation happening beneath the surface of the markets.

Tech is the only sector down year-to-date, while every other sector has climbed—some quite substantially already.

This is just the beginning of major market rebalancing in my view."
2025-02-04T20:53:17.000Z,The world is experiencing a real-time history lesson on the significance of gold.
2025-02-04T16:59:52.000Z,"This is a very bullish setup for copper in my view.
 
The metal looks poised for a major catch-up as gold prices surge."
2025-02-03T21:14:14.000Z,"""Tariffs are not inflationary""

5-year breakeven rate just surged to its highest level in nearly 2 years."
2025-02-04T20:53:17.000Z,The world is experiencing a real-time history lesson on the significance of gold.
2025-02-04T16:59:52.000Z,"This is a very bullish setup for copper in my view.
 
The metal looks poised for a major catch-up as gold prices surge."
2025-02-03T21:14:14.000Z,"""Tariffs are not inflationary""

5-year breakeven rate just surged to its highest level in nearly 2 years."
2025-02-01T20:20:22.000Z,"Of course, no problem. Thanks for asking"
2025-02-01T19:35:40.000Z,"With gold reaching new highs, it's only natural to ask whether it's overvalued.
 
Yet, when adjusted for the U.S. money supply, gold prices remain nearly 80% below their 1980 peak.
 
With central banks urgently accumulating the metal worldwide, a return to those levels wouldn’t"
2025-01-31T00:16:12.000Z,"Gold hit new highs today, once again proving its staying power as the foundation of monetary systems for centuries.
 
Every few decades, critics resurface, claiming its time is over.
 
Yet history shows that those are exactly the moments when gold deserves the most attention."
2025-01-30T20:34:51.000Z,This would be a straight shot to the US dollar losing its global reserve status.
2025-01-31T00:16:12.000Z,"Gold hit new highs today, once again proving its staying power as the foundation of monetary systems for centuries.
 
Every few decades, critics resurface, claiming its time is over.
 
Yet history shows that those are exactly the moments when gold deserves the most attention."
2025-01-30T20:34:51.000Z,This would be a straight shot to the US dollar losing its global reserve status.
2025-01-27T20:38:37.000Z,“Oversold levels”
2025-01-27T16:50:51.000Z,Aproveite! Abração
2025-01-27T13:32:35.000Z,Brilliant
2025-01-26T03:00:38.000Z,"Investors always get told different narratives to believe that these valuation disparities will grow to the sky.

The reality is that at some point growth isn’t enough to justify the price. 

A major rotation from US equities to global stocks is likely ahead of us in my view."
2025-01-24T01:13:55.000Z,"The case for an inflation resurgence continues to build:
 
 The Kansas City Fed Manufacturing Prices Paid index is surging again.
 ISM Services Prices Paid is also ticking higher.
 Long-term inflation expectations from the University of Michigan just reached a 15-year high."
2025-03-29T02:10:16.000Z,I love all the most wholesome uses of these tools.
2025-03-29T02:08:59.000Z,
2025-03-29T01:08:43.000Z,"In most software ways it'll probably change the world faster than people think.

In most hardware ways it'll probably change the world slower than people think."
2025-03-29T00:39:26.000Z,"More broadly, it served the idea of what society as a whole talks about ChatGPT being sentient.

A large chunk of humanity's detailed writings about ChatGPT jailbreaking and the ethical implications of AI are key inputs.

This cartoon series itself can be a later input."
2025-03-28T23:32:03.000Z,"This type of art is great, but often how it's presented leaves a ton out, as though it just happened. She later shared her prompts, but many people will just see the headline.

Ultimately, she gave highly detailed prompts, and ChatGPT helped flesh them out, which was powerful."
