CIK,Account,Value,Alerts
1018724,OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,-7000000,invalid_negative ($-7.0M)
1018724,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,-5000000,invalid_negative ($-5.0M)
1018724,OtherComprehensiveIncomeOtherNetOfTax,-5000000,invalid_negative ($-5.0M)
1018724,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,6339000000,high_value ($6.3B > $4.9B)
1018724,OtherLiabilitiesAndDeferredRevenueNoncurrent,6019000000,high_value ($6.0B > $4.9B)
1018724,OtherLiabilitiesNoncurrent,28593000000,high_value ($28.6B > $4.9B)
1018724,OtherNoncashIncomeExpense,-2012000000,invalid_negative ($-2012.0M)
1018724,OtherNonoperatingIncomeExpense,-2250000000,invalid_negative ($-2250.0M)
1018724,OtherOperatingIncomeExpenseNet,-763000000,invalid_negative ($-763.0M)
1018724,OtherTaxExpenseBenefit,-122000000,invalid_negative ($-122.0M)
1018724,PaymentsToAcquireMarketableSecurities,26005000000,high_value ($26.0B > $4.9B)
1018724,PaymentsToAcquireProductiveAssets,82999000000,high_value ($83.0B > $4.9B)
1018724,ProceedsFromSaleAndMaturityOfMarketableSecurities,16403000000,high_value ($16.4B > $4.9B)
1018724,ProceedsFromShortTermDebt,5142000000,high_value ($5.1B > $4.9B)
1018724,PropertyPlantAndEquipmentAdditions,60836000000,high_value ($60.8B > $4.9B)
1018724,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAccumulatedDepreciationAndAmortization,141390000000,high_value ($141.4B > $4.9B)
1018724,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization,252665000000,high_value ($252.7B > $4.9B)
1018724,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetBeforeAccumulatedDepreciationAndAmortization,394055000000,high_value ($394.1B > $4.9B)
1018724,PropertyPlantAndEquipmentGross,119680000000,high_value ($119.7B > $4.9B)
1018724,PropertyPlantAndEquipmentNet,99981000000,high_value ($100.0B > $4.9B)
1018724,RepaymentsOfLongTermCapitalLeaseObligations,7449000000,high_value ($7.4B > $4.9B)
1018724,RepaymentsOfLongTermDebt,9182000000,high_value ($9.2B > $4.9B)
1018724,RepaymentsOfShortTermDebt,5060000000,high_value ($5.1B > $4.9B)
1018724,RetainedEarningsAccumulatedDeficit,172866000000,high_value ($172.9B > $4.9B)
1018724,RevenueFromContractWithCustomerExcludingAssessedTax,637959000000,high_value ($638.0B > $4.9B)
1018724,RevenueRemainingPerformanceObligation,41000000000,high_value ($41.0B > $4.9B)
1018724,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,15424000000,high_value ($15.4B > $4.9B)
1018724,SalesRevenueGoodsNet,31864000000,high_value ($31.9B > $4.9B)
1018724,SalesRevenueNet,52886000000,high_value ($52.9B > $4.9B)
1018724,SalesRevenueServicesNet,21022000000,high_value ($21.0B > $4.9B)
1018724,ShareBasedCompensation,22011000000,high_value ($22.0B > $4.9B)
1018724,StockholdersEquity,285970000000,high_value ($286.0B > $4.9B)
1018724,StockIssuedDuringPeriodValueEmployeeBenefitPlan,21841000000,high_value ($21.8B > $4.9B)
1018724,StockRepurchasedDuringPeriodValue,6000000000,high_value ($6.0B > $4.9B)
1018724,StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1,6100000000,high_value ($6.1B > $4.9B)
1018724,TreasuryStockValue,7837000000,high_value ($7.8B > $4.9B)
1018724,UnrecognizedTaxBenefits,6485000000,high_value ($6.5B > $4.9B)
1018724,UnrecordedUnconditionalPurchaseObligationBalanceOnFirstAnniversary,5969000000,high_value ($6.0B > $4.9B)
1018724,UnrecordedUnconditionalPurchaseObligationBalanceSheetAmount,32408000000,high_value ($32.4B > $4.9B)
1018724,UnrecordedUnconditionalPurchaseObligationDueAfterFiveYears,5953000000,high_value ($6.0B > $4.9B)
1018724,EmployeeRelatedLiabilitiesCurrent,7500000000,high_value ($7.5B > $4.9B)
1018724,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,-1301000000,invalid_negative ($-1301.0M)
1018724,TreasuryStockCommonValue,7837000000,high_value ($7.8B > $4.9B)
1018724,DeferredTaxAssetsInProcessResearchAndDevelopment,22701000000,high_value ($22.7B > $4.9B)
1018724,GainLossOnContractTermination,-480000000,invalid_negative ($-480.0M)
1018724,SelfInsuranceReserve,8500000000,high_value ($8.5B > $4.9B)
1018724,TreasuryStockValueAcquiredCostMethod,6000000000,high_value ($6.0B > $4.9B)
1018724,PrepaidExpenseAndOtherAssetsCurrent,6300000000,high_value ($6.3B > $4.9B)
1018724,IncomeTaxReconciliationPriorYearIncomeTaxes,-600000000,invalid_negative ($-600.0M)
1018724,IncreaseDecreaseInOtherNoncurrentAssets,14483000000,high_value ($14.5B > $4.9B)
1018724,SegmentExpenditureAdditionToLongLivedAssets,85752000000,high_value ($85.8B > $4.9B)
1018724,EntityPublicFloat,1815014489485,high_value ($1815.0B > $4.9B)
1045810,AccountsPayableCurrent,6310000000,high_value ($6.3B > $4.9B)
1045810,AccountsReceivableNetCurrent,23065000000,high_value ($23.1B > $4.9B)
1045810,AccruedLiabilitiesCurrent,11737000000,high_value ($11.7B > $4.9B)
1045810,AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,-4000000,invalid_negative ($-4.0M)
1045810,AdditionalPaidInCapital,11237000000,high_value ($11.2B > $4.9B)
1045810,AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,6930000000,high_value ($6.9B > $4.9B)
1045810,AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebtSubsequentAdjustments,-31000000,invalid_negative ($-31.0M)
1045810,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,-14201000,invalid_negative ($-14.2M)
1045810,Assets,111601000000,high_value ($111.6B > $4.9B)
1045810,AssetsCurrent,80126000000,high_value ($80.1B > $4.9B)
1045810,AvailableForSaleDebtSecuritiesAmortizedCostBasis,42062000000,high_value ($42.1B > $4.9B)
1045810,AvailableForSaleSecurities,7095000000,high_value ($7.1B > $4.9B)
1045810,AvailableForSaleSecuritiesAmortizedCost,7118000000,high_value ($7.1B > $4.9B)
1045810,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,5083000000,high_value ($5.1B > $4.9B)
1045810,AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,23636000000,high_value ($23.6B > $4.9B)
1045810,AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,23656000000,high_value ($23.7B > $4.9B)
1045810,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,18426000000,high_value ($18.4B > $4.9B)
1045810,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,18450000000,high_value ($18.4B > $4.9B)
1045810,AvailableForSaleSecuritiesDebtSecurities,42106000000,high_value ($42.1B > $4.9B)
1045810,BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccountsPayable,-6026000,invalid_negative ($-6.0M)
1045810,BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccruedLiabilities,-38735000,invalid_negative ($-38.7M)
1045810,BusinessAcquisitionPurchasePriceAllocationNotesPayableAndLongTermDebt,-10319000,invalid_negative ($-10.3M)
1045810,BusinessAcquisitionsProFormaRevenue,17104000000,high_value ($17.1B > $4.9B)
1045810,CashAndCashEquivalentsAtCarryingValue,8589000000,high_value ($8.6B > $4.9B)
1045810,CashAndCashEquivalentsPeriodIncreaseDecrease,-3220000000,invalid_negative ($-3220.0M)
1045810,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,8589000000,high_value ($8.6B > $4.9B)
1045810,CashEquivalentsAtCarryingValue,7866000000,high_value ($7.9B > $4.9B)
1045810,ComprehensiveIncomeNetOfTax,72881000000,high_value ($72.9B > $4.9B)
1045810,CostOfGoodsAndServicesSold,6279000000,high_value ($6.3B > $4.9B)
1045810,CostOfRevenue,32639000000,high_value ($32.6B > $4.9B)
1045810,CurrentFederalTaxExpenseBenefit,14032000000,high_value ($14.0B > $4.9B)
1045810,CurrentIncomeTaxExpenseBenefit,15623000000,high_value ($15.6B > $4.9B)
1045810,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,12422000000,high_value ($12.4B > $4.9B)
1045810,DebtSecuritiesAvailableForSaleUnrealizedLossPosition,12635000000,high_value ($12.6B > $4.9B)
1045810,DeferredFederalIncomeTaxExpenseBenefit,-4515000000,invalid_negative ($-4515.0M)
1045810,DeferredIncomeTaxAssetsNet,10979000000,high_value ($11.0B > $4.9B)
1045810,DeferredIncomeTaxExpenseBenefit,-4477000000,invalid_negative ($-4477.0M)
1045810,DeferredStateAndLocalIncomeTaxExpenseBenefit,-242000000,invalid_negative ($-242.0M)
1045810,DeferredTaxAssetsGross,13214000000,high_value ($13.2B > $4.9B)
1045810,DeferredTaxAssetsLiabilitiesNet,10093000000,high_value ($10.1B > $4.9B)
1045810,DeferredTaxAssetsNet,11604000000,high_value ($11.6B > $4.9B)
1045810,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,11600000000,high_value ($11.6B > $4.9B)
1045810,Goodwill,5188000000,high_value ($5.2B > $4.9B)
1045810,GrossProfit,97858000000,high_value ($97.9B > $4.9B)
1045810,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,77456000000,high_value ($77.5B > $4.9B)
1045810,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,84026000000,high_value ($84.0B > $4.9B)
1045810,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,6570000000,high_value ($6.6B > $4.9B)
1045810,IncomeTaxExpenseBenefit,11146000000,high_value ($11.1B > $4.9B)
1045810,IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,-244000000,invalid_negative ($-244.0M)
1045810,IncomeTaxesPaidNet,15118000000,high_value ($15.1B > $4.9B)
1045810,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,-984000000,invalid_negative ($-984.0M)
1045810,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,17645000000,high_value ($17.6B > $4.9B)
1045810,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,-2097000000,invalid_negative ($-2097.0M)
1045810,IncomeTaxReconciliationOtherAdjustments,-6000000,invalid_negative ($-6.0M)
1045810,IncreaseDecreaseInAccountsReceivable,13063000000,high_value ($13.1B > $4.9B)
1045810,IncreaseDecreaseInAccruedLiabilities,-103000000,invalid_negative ($-103.0M)
1045810,IncreaseDecreaseInOtherOperatingAssets,-1028000,invalid_negative ($-1.0M)
1045810,InventoryNet,10080000000,high_value ($10.1B > $4.9B)
1045810,Liabilities,32274000000,high_value ($32.3B > $4.9B)
1045810,LiabilitiesAndStockholdersEquity,111601000000,high_value ($111.6B > $4.9B)
1045810,LiabilitiesCurrent,18047000000,high_value ($18.0B > $4.9B)
1045810,LongTermDebt,8463000000,high_value ($8.5B > $4.9B)
1045810,LongTermDebtNoncurrent,8463000000,high_value ($8.5B > $4.9B)
1045810,MarketableSecurities,23851000000,high_value ($23.9B > $4.9B)
1045810,MarketableSecuritiesCurrent,34621000000,high_value ($34.6B > $4.9B)
1045810,NetCashProvidedByUsedInFinancingActivities,-42359000000,invalid_negative ($-42359.0M)
1045810,NetCashProvidedByUsedInInvestingActivities,-20421000000,invalid_negative ($-20421.0M)
1045810,NetCashProvidedByUsedInOperatingActivities,64089000000,high_value ($64.1B > $4.9B)
1045810,NetIncomeLoss,72880000000,high_value ($72.9B > $4.9B)
1045810,NoncurrentAssets,6283000000,high_value ($6.3B > $4.9B)
1045810,OperatingExpenses,16405000000,high_value ($16.4B > $4.9B)
1045810,OperatingIncomeLoss,81453000000,high_value ($81.5B > $4.9B)
1045810,OtherAssetsNoncurrent,6425000000,high_value ($6.4B > $4.9B)
1045810,OtherCommitment,14300000000,high_value ($14.3B > $4.9B)
1045810,OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToParent,-2000000,invalid_negative ($-2.0M)
1045810,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,-1000000,invalid_negative ($-1.0M)
1045810,OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,-633000,invalid_negative ($-0.6M)
1045810,OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,-1549000,invalid_negative ($-1.5M)
1045810,OtherComprehensiveIncomeLossTax,-111000,invalid_negative ($-0.1M)
1045810,OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,-330000,invalid_negative ($-0.3M)
1045810,OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostNetOfTax,-197000,invalid_negative ($-0.2M)
1045810,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,-126000,invalid_negative ($-0.1M)
1045810,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,-364000,invalid_negative ($-0.4M)
1045810,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,-747000,invalid_negative ($-0.7M)
1045810,PaymentsForProceedsFromOtherInvestingActivities,-22000000,invalid_negative ($-22.0M)
1045810,PaymentsForRepurchaseOfCommonStock,33706000000,high_value ($33.7B > $4.9B)
1045810,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,6930000000,high_value ($6.9B > $4.9B)
1045810,PaymentsToAcquireAvailableForSaleSecuritiesDebt,26575000000,high_value ($26.6B > $4.9B)
1045810,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,11195000000,high_value ($11.2B > $4.9B)
1045810,ProceedsFromSaleAndMaturityOfMarketableSecurities,8792000000,high_value ($8.8B > $4.9B)
1045810,PropertyPlantAndEquipmentGross,10684000000,high_value ($10.7B > $4.9B)
1045810,PropertyPlantAndEquipmentNet,6283000000,high_value ($6.3B > $4.9B)
1045810,PurchaseObligation,45079000000,high_value ($45.1B > $4.9B)
1045810,PurchaseObligationDueInNextTwelveMonths,35727000000,high_value ($35.7B > $4.9B)
1045810,PurchaseObligationFutureMinimumPaymentsRemainderOfFiscalYear,14178000000,high_value ($14.2B > $4.9B)
1045810,ResearchAndDevelopmentExpense,12914000000,high_value ($12.9B > $4.9B)
1045810,RetainedEarningsAccumulatedDeficit,68038000000,high_value ($68.0B > $4.9B)
1045810,RevenueFromContractWithCustomerExcludingAssessedTax,26914000000,high_value ($26.9B > $4.9B)
1045810,Revenues,130497000000,high_value ($130.5B > $4.9B)
1045810,StockholdersEquity,79327000000,high_value ($79.3B > $4.9B)
1045810,StockRepurchasedAndRetiredDuringPeriodValue,34015000000,high_value ($34.0B > $4.9B)
1045810,StockRepurchaseProgramAuthorizedAmount1,14500000000,high_value ($14.5B > $4.9B)
1045810,StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1,7230000000,high_value ($7.2B > $4.9B)
1045810,UnrealizedGainLossOnCashFlowHedgingInstruments,-4000000,invalid_negative ($-4.0M)
1045810,ProductWarrantyAccrualPreexistingIncreaseDecrease,-70000000,invalid_negative ($-70.0M)
1045810,IncomeTaxExaminationIncreaseDecreaseInLiabilityFromPriorYear,-108000000,invalid_negative ($-108.0M)
1045810,UnrecordedUnconditionalPurchaseObligationBalanceSheetAmount,7600000000,high_value ($7.6B > $4.9B)
1045810,EntityPublicFloat,2700000000000,high_value ($2700.0B > $4.9B)
1326801,AccountsPayableTradeCurrent,7687000000,high_value ($7.7B > $4.9B)
1326801,AccountsReceivableNetCurrent,16994000000,high_value ($17.0B > $4.9B)
1326801,AccruedIncomeTaxesNoncurrent,9987000000,high_value ($10.0B > $4.9B)
1326801,AccruedLiabilitiesCurrent,23967000000,high_value ($24.0B > $4.9B)
1326801,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,14137000000,high_value ($14.1B > $4.9B)
1326801,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,-2660000000,invalid_negative ($-2660.0M)
1326801,AccumulatedOtherComprehensiveIncomeLossNetOfTax,-3097000000,invalid_negative ($-3097.0M)
1326801,AdditionalPaidInCapital,83228000000,high_value ($83.2B > $4.9B)
1326801,AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,13770000000,high_value ($13.8B > $4.9B)
1326801,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,16690000000,high_value ($16.7B > $4.9B)
1326801,AdvertisingRevenue,39942000000,high_value ($39.9B > $4.9B)
1326801,AllocatedShareBasedCompensationExpense,16690000000,high_value ($16.7B > $4.9B)
1326801,Assets,276054000000,high_value ($276.1B > $4.9B)
1326801,AssetsCurrent,100045000000,high_value ($100.0B > $4.9B)
1326801,AssetsFairValueDisclosure,71891000000,high_value ($71.9B > $4.9B)
1326801,AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,24853000000,high_value ($24.9B > $4.9B)
1326801,AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,5658000000,high_value ($5.7B > $4.9B)
1326801,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,7847000000,high_value ($7.8B > $4.9B)
1326801,AvailableForSaleSecuritiesDebtSecuritiesCurrent,27385000000,high_value ($27.4B > $4.9B)
1326801,CapitalExpendituresIncurredButNotYetPaid,7127000000,high_value ($7.1B > $4.9B)
1326801,CashAndCashEquivalentsAtCarryingValue,43889000000,high_value ($43.9B > $4.9B)
1326801,CashAndCashEquivalentsPeriodIncreaseDecrease,-824000000,invalid_negative ($-824.0M)
1326801,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,45438000000,high_value ($45.4B > $4.9B)
1326801,CommonStocksIncludingAdditionalPaidInCapital,37391000000,high_value ($37.4B > $4.9B)
1326801,ComprehensiveIncomeNetOfTax,61418000000,high_value ($61.4B > $4.9B)
1326801,ContractualObligation,32824000000,high_value ($32.8B > $4.9B)
1326801,CostOfRevenue,30161000000,high_value ($30.2B > $4.9B)
1326801,CostsAndExpenses,95121000000,high_value ($95.1B > $4.9B)
1326801,CurrentFederalTaxExpenseBenefit,9569000000,high_value ($9.6B > $4.9B)
1326801,CurrentIncomeTaxExpenseBenefit,13040000000,high_value ($13.0B > $4.9B)
1326801,DeferredFederalIncomeTaxExpenseBenefit,-4709000000,invalid_negative ($-4709.0M)
1326801,DeferredIncomeTaxExpenseBenefit,-4737000000,invalid_negative ($-4737.0M)
1326801,DeferredIncomeTaxLiabilities,13959000000,high_value ($14.0B > $4.9B)
1326801,DeferredStateAndLocalIncomeTaxExpenseBenefit,-43000000,invalid_negative ($-43.0M)
1326801,DeferredTaxAssetsGross,27043000000,high_value ($27.0B > $4.9B)
1326801,DeferredTaxAssetsLiabilitiesNet,9578000000,high_value ($9.6B > $4.9B)
1326801,DeferredTaxAssetsNet,23537000000,high_value ($23.5B > $4.9B)
1326801,DeferredTaxLiabilitiesPropertyPlantAndEquipment,10959000000,high_value ($11.0B > $4.9B)
1326801,Depreciation,15290000000,high_value ($15.3B > $4.9B)
1326801,DepreciationDepletionAndAmortization,15498000000,high_value ($15.5B > $4.9B)
1326801,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,-786000000,invalid_negative ($-786.0M)
1326801,EmployeeRelatedLiabilitiesCurrent,6350000000,high_value ($6.3B > $4.9B)
1326801,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,34790000000,high_value ($34.8B > $4.9B)
1326801,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,-345000000,invalid_negative ($-345.0M)
1326801,EquitySecuritiesWithoutReadilyDeterminableFairValueAmount,6018000000,high_value ($6.0B > $4.9B)
1326801,FinanceLeaseRightOfUseAssetBeforeAccumulatedAmortization,5384000000,high_value ($5.4B > $4.9B)
